Secretaria_de_Atencao_Primaria_a_Saude_-_SAPS/MS_,Unnamed:_1,Unnamed:_2,Unnamed:_3,Unnamed:_4,Unnamed:_5,Unnamed:_6,Unnamed:_7,Unnamed:_8,Unnamed:_9
4,10,2139,261,2448,1,13381,3,0,1009
1,24,1693,3130,22536,1,27406,8,0,640
1,4,1757,540,17874,1,11401,3,0,0
1,9,551,2983,8369,1,3303,3,0,880
4,25,3059,2268,2353,1,27945,8,0,541
2,13,186,1761,11165,1,1415,3,0,1237
4,18,2852,3921,4689,1,29372,3,0,880
1,15,1406,808,18817,1,8659,3,0,552
4,25,3202,3638,1622,1,18234,3,0,1459
1,16,721,1945,6375,1,4205,3,0,1237
5,23,3413,225,4857,1,19027,3,0,1459
1,19,1131,3640,8824,1,7228,3,0,1237
1,1,1566,1010,1064,1,10300,3,0,0
2,2,92,2081,1408,1,27329,3,0,880
4,18,2798,366,4595,1,28544,3,0,552
0,11,3855,684,73,1,20224,3,0,1009
1,15,1409,832,18747,1,8716,3,0,880
1,9,551,2983,8368,1,3302,3,0,607
1,24,1644,254,17986,1,10815,3,0,1562
1,15,1524,3704,6066,1,26267,3,0,552
4,18,2808,1647,4400,1,16245,3,0,0
2,13,149,422,22565,1,23844,3,0,640
2,13,155,518,5562,1,1214,3,0,640
1,4,2004,2967,24251,1,29664,3,0,1009
2,2,92,2081,1355,1,542,3,0,640
1,19,1142,3692,22730,1,24164,3,0,0
5,22,3741,2867,4346,1,19901,3,0,880
4,10,2579,2909,21204,1,15227,3,0,880
1,19,1088,2350,7394,1,22081,3,0,880
4,18,2852,3921,19889,1,30413,8,0,0
5,22,3741,2867,19002,1,24427,3,0,1459
2,2,92,2081,1462,1,28927,8,0,0
1,4,2002,2937,17117,1,30890,3,0,1009
4,18,2805,1177,16208,1,16226,3,0,585
1,15,1462,2000,6037,1,9159,3,0,1127
2,20,19,3972,22415,1,23594,3,0,880
1,14,1363,3963,10610,1,8318,3,0,1160
1,19,1009,314,23710,1,6545,3,0,640
0,8,4065,865,5692,1,29899,3,0,880
1,15,1440,1617,12544,1,8945,3,0,0
2,13,200,2261,11803,0,29757,3,0,640
0,6,4217,524,114,1,26790,3,0,869
1,15,1386,465,21916,1,24537,3,0,0
4,10,2130,207,2968,1,28572,8,0,0
4,18,2836,3050,19538,1,16658,3,0,1237
4,10,2628,3200,14848,1,15423,3,0,640
1,9,556,3190,8277,1,3337,3,0,0
4,25,3202,3638,13629,1,18284,3,0,552
2,13,237,3273,11273,1,1780,3,0,640
1,19,1017,254,10164,1,6585,3,0,880
1,16,631,427,5340,1,22957,3,0,880
5,22,3580,618,16405,0,19496,3,0,0
1,9,579,3609,12328,1,27524,3,0,880
4,10,2488,2235,3183,1,14810,3,0,640
4,10,2320,1248,21726,1,14079,3,0,1009
4,25,3232,3807,2218,1,22140,8,0,0
4,10,2102,4025,3348,1,13240,3,0,1350
4,10,2673,3576,19113,1,15568,3,0,640
4,10,2162,484,3808,1,24075,3,0,0
1,4,1998,2887,9584,1,12717,3,0,640
5,22,3741,2867,4346,1,19900,3,0,1237
2,20,15,2889,9336,1,24361,3,0,574
2,13,201,2317,5137,1,22896,3,0,0
2,2,102,2926,1314,1,23504,3,0,640
4,18,2843,3560,4387,0,16684,3,0,1562
1,15,1435,1546,11623,1,8912,3,0,880
4,25,3202,3638,13634,1,18291,3,0,640
5,22,3827,3954,3947,1,22817,6,0,0
1,9,406,313,896,1,29544,3,0,0
1,15,1491,2986,21,1,31582,3,0,880
4,18,2808,1647,4406,1,16253,3,0,0
2,13,259,3838,24407,1,26536,3,0,1237
1,15,1407,810,22432,1,23419,3,0,552
2,3,270,2035,1502,1,1960,3,0,640
5,17,3323,2009,10499,1,18776,3,0,596
1,4,1881,1678,14734,1,12135,3,0,880
5,22,3556,323,14748,1,19446,3,0,1009
1,19,1044,1273,671,1,28122,3,0,1459
2,2,110,3695,23729,1,28013,4,0,0
1,15,1394,585,17047,1,30770,3,0,1125
5,22,3799,3400,24666,1,24070,3,0,0
1,1,1546,291,1146,1,10201,3,0,808
1,14,1299,2945,14652,1,8071,3,0,640
5,22,3708,2397,21250,1,19733,3,0,0
2,0,45,1262,948,1,253,3,0,0
1,15,1468,2299,5804,1,9195,3,0,1125
1,19,1088,2350,7381,1,22026,3,0,880
1,14,1330,3532,10906,1,8186,3,0,0
2,3,276,3989,1494,1,2028,3,0,0
0,11,3855,684,14555,14,22355,3,0,552
4,25,3204,3657,13982,1,29831,3,0,792
1,16,776,3016,6498,1,4482,3,0,1459
5,22,3718,2484,3910,1,19754,3,0,1125
4,10,2464,2086,13505,1,14737,3,0,640
1,9,426,332,8159,1,2560,3,0,640
1,19,1013,92,7423,1,6567,3,0,0
5,22,3657,1424,12286,1,23888,3,0,640
1,9,504,2012,13977,1,26101,3,0,926
1,14,1321,3445,13898,1,27651,2,0,0
0,11,3855,684,193,1,20244,3,0,541
0,11,3855,684,189,1,20231,3,0,1459
5,22,3729,2652,4096,1,28850,8,0,1350
4,25,2916,669,1561,1,23826,3,0,640
1,9,423,317,21283,1,2543,3,0,633
4,10,2746,3886,17373,1,15848,3,0,1009
1,16,716,1905,23842,1,4197,3,0,0
4,18,2812,2038,4487,1,16299,3,0,0
1,15,1450,1831,6000,1,9083,3,0,640
0,12,3921,262,7105,1,20647,3,0,1125
1,15,1409,832,12514,1,8710,3,0,880
1,5,996,3758,20500,1,6453,3,0,640
1,19,1117,3265,8848,1,28553,4,0,0
2,13,149,422,12223,1,30746,3,0,0
1,19,1078,2039,14854,1,6866,3,0,1584
1,4,1798,890,7045,1,11654,3,0,1182
4,25,2954,1191,19220,1,17320,3,0,776
4,10,2766,3975,3279,1,23204,3,0,1009
1,19,1088,2350,7380,1,6974,3,0,0
1,24,1690,3017,21886,1,11095,3,0,0
1,9,428,362,8486,1,22816,3,0,880
1,1,1589,2042,1213,1,29279,8,0,0
2,2,92,2081,1327,1,27848,8,0,0
1,16,662,909,14547,1,4003,3,0,640
0,11,3856,760,11245,1,20324,3,0,640
4,10,2215,765,2664,1,13685,3,0,0
1,4,1963,2358,4799,1,12540,3,0,0
5,22,3729,2652,4110,1,19784,3,0,552
1,1,1589,2042,1074,1,10423,6,0,640
1,19,1088,2350,11869,1,22034,3,0,0
5,17,3379,3261,13569,1,18926,3,0,0
4,25,2994,1574,18805,1,23194,3,0,932
1,4,1983,2672,9535,1,12633,3,0,943
2,2,92,2081,1462,1,28733,3,0,0
4,10,2263,976,3485,1,13893,3,0,640
1,14,1246,1881,7200,1,7841,3,0,0
4,25,3006,1706,2194,1,17548,3,0,0
4,10,2453,1994,19163,1,14706,3,0,0
2,3,270,2035,1490,1,1956,3,0,880
1,15,1470,2502,14771,1,9244,3,0,640
1,9,436,472,20508,1,2643,3,0,880
2,13,254,3776,5593,0,26638,3,0,880
2,13,149,422,17928,1,31115,3,0,1009
1,15,1508,3567,5818,1,9865,3,0,1009
0,8,4152,2547,9909,1,21506,3,0,0
1,9,444,622,21709,1,32190,3,0,626
1,4,2023,3160,22126,1,22689,3,0,0
1,16,746,2482,22336,1,4296,3,0,0
2,21,125,2318,14394,1,869,3,0,0
4,25,2916,669,1768,1,17090,3,0,0
4,10,2280,1033,13708,1,13953,3,0,803
1,5,835,126,16882,1,24994,3,0,541
1,19,1107,3361,14497,1,7118,3,0,585
2,2,72,777,20930,1,30127,3,0,1350
1,16,700,1589,7268,1,4138,3,0,792
2,13,157,541,18202,1,1221,3,0,880
1,19,1088,2350,11823,1,22066,3,0,640
5,22,3649,1309,4174,0,28817,3,0,1562
1,9,495,1896,11698,1,3026,3,0,0
4,10,2232,843,20259,1,24016,3,0,0
2,0,47,2090,955,1,259,3,0,0
4,25,2992,1552,1818,1,17496,3,0,640
4,10,2352,1405,16754,0,14169,3,0,0
0,8,4212,3923,19744,1,21739,3,0,640
4,25,2877,226,2137,1,25938,8,0,640
1,15,1433,1510,12354,1,8899,3,0,1009
2,2,72,777,1479,1,353,3,0,640
4,18,2847,3356,22675,1,23908,3,0,640
0,11,3855,684,190,1,20235,3,0,1237
4,25,3027,1898,12383,1,28069,8,0,1125
4,10,2204,737,2802,1,13638,3,0,607
1,5,874,1020,17354,1,31687,3,0,640
4,25,3248,3996,22958,1,24551,3,0,1009
2,2,92,2081,1421,1,623,3,0,640
5,22,3571,486,4165,1,30209,8,0,640
4,10,2604,3049,2432,1,15347,3,0,792
4,25,2975,1441,1931,0,17361,3,0,0
1,16,682,1185,15780,1,4059,3,0,880
2,2,57,104,1445,1,290,3,0,640
1,1,1617,2752,1239,1,10651,3,0,1459
4,10,2741,3871,18179,1,15777,3,0,0
1,4,1906,1844,10396,1,12276,3,0,640
1,24,1681,2386,7645,1,11038,3,0,1125
4,10,2453,1994,2732,1,14701,3,0,0
1,24,1652,782,9451,1,10855,3,0,0
1,5,829,14,17602,1,23987,3,0,640
4,10,2297,1131,3118,1,13993,3,0,640
2,0,43,752,19428,1,244,3,0,1237
2,20,15,2889,19561,1,128,3,0,0
2,26,284,203,24150,1,2049,3,0,0
1,19,1103,2720,18650,1,7104,3,0,0
4,18,2844,3666,22795,1,32172,3,0,976
4,25,3132,2854,1978,1,17875,3,0,0
5,17,3261,375,18021,1,18540,3,0,0
1,14,1206,667,6216,1,7545,3,0,0
1,5,882,1317,11920,1,5407,3,0,1237
1,9,487,1570,8328,1,2944,3,0,899
4,18,2809,1664,22583,1,23631,3,0,0
1,14,1219,1056,5767,1,7698,3,0,0
1,4,1714,46,24264,1,26346,3,0,1563
4,10,2263,976,3448,1,30726,3,0,1459
4,25,2890,307,23652,1,25414,3,0,640
0,11,3875,1769,6562,1,20449,8,0,0
2,20,22,97,13850,1,179,3,0,0
4,25,3238,3865,20835,1,18485,3,0,640
1,14,1202,625,9473,1,7518,3,0,0
1,15,1440,1617,12545,1,8946,3,0,640
4,25,2878,227,1598,1,16865,3,0,0
1,4,1906,1844,7212,1,24845,3,0,0
4,25,3014,1753,1680,1,17569,8,0,640
1,15,1429,1389,7818,1,8869,3,0,0
4,25,2878,227,23713,0,27859,8,0,640
0,8,4050,588,21863,1,24022,3,0,880
4,25,2922,756,24472,1,25616,3,0,640
1,15,1524,3704,6066,1,10000,3,0,640
4,25,3052,2218,23726,1,25459,3,0,0
4,18,2834,3002,4615,1,16634,3,0,640
5,22,3765,3310,4239,0,19971,3,0,0
4,10,2394,1651,3392,1,14386,3,0,0
1,14,1206,667,10672,1,7592,3,0,836
1,14,1261,2074,10894,1,7900,3,0,640
4,18,2816,2133,19646,1,16372,3,0,0
0,12,3926,1080,7137,1,20682,3,0,574
4,25,2987,1529,1907,0,29718,8,0,0
2,3,270,2035,20276,1,30311,3,0,1009
1,5,981,3256,7793,1,6274,3,0,1009
4,10,2500,2283,19851,0,14852,3,0,0
1,4,1900,1775,8590,0,12229,3,0,640
1,5,947,2477,16379,1,6037,3,0,1048
0,11,3837,49,11893,1,20094,3,0,1009
1,5,838,196,15361,1,4956,3,0,0
1,9,466,1220,8322,1,2854,3,0,1009
1,4,1732,199,4843,1,11268,3,0,1009
4,18,2816,2133,4369,1,30907,3,0,880
4,10,2331,1310,19162,1,14125,7,0,0
4,25,2908,850,21468,1,16962,3,0,921
1,9,459,924,8202,1,2797,3,0,1237
1,4,1799,1088,7030,1,11656,3,0,0
1,15,1461,1967,11422,1,24459,3,0,1009
4,25,2886,294,2146,1,27724,3,0,0
4,18,2814,2057,14929,1,31516,3,0,0
4,18,2805,1177,4564,1,16206,3,0,0
5,22,3827,3954,3942,1,25905,3,0,0
1,5,909,1668,9085,1,5613,3,0,1237
4,25,2987,1529,1929,1,26207,3,0,880
4,25,3169,3139,1930,1,23670,3,0,0
1,15,1526,3740,11358,1,10009,3,0,640
2,20,15,2889,13836,1,116,3,0,563
0,8,4026,177,15581,1,27821,4,0,0
1,4,1742,365,14619,1,11330,3,0,0
1,4,1786,735,14774,1,11601,3,0,0
1,4,1832,1298,18068,1,11834,3,0,0
1,9,406,313,15586,1,31829,3,0,0
5,22,3827,3954,16853,1,24618,3,0,0
4,25,3054,2231,389,1,17706,3,0,880
2,3,270,2035,1529,1,1989,3,0,640
4,10,2263,976,3466,1,13849,3,0,585
1,9,455,881,4942,1,2768,3,0,541
1,15,1422,1278,24174,1,27937,4,0,0
1,4,2057,3372,9650,1,13005,3,0,1009
2,3,270,2035,1502,1,23608,3,0,640
0,8,4111,1692,10016,1,21378,3,0,640
1,9,579,3609,12328,1,31352,3,0,544
4,25,2871,187,18328,1,16835,3,0,0
4,10,2263,976,3456,1,13856,3,0,640
4,10,2643,3226,3602,1,15467,3,0,585
1,4,1896,1755,14294,1,12218,3,0,880
4,25,2980,1462,1971,1,24122,3,0,0
2,0,52,3238,20315,0,274,3,0,0
4,7,2792,3971,9155,1,16109,3,0,0
1,4,1903,1790,21411,1,12250,3,0,0
1,15,1491,2986,14914,1,9684,3,0,629
2,2,92,2081,22490,1,23716,3,0,0
1,4,2020,3119,21078,1,12851,3,0,1350
4,18,2831,2773,4408,1,16594,3,0,0
1,4,1998,2887,16119,1,12729,3,0,0
5,17,3346,2582,13071,1,18840,3,0,0
1,9,452,848,8256,1,2726,3,0,0
1,5,996,3758,12954,1,29658,8,0,530
1,19,1088,2350,7383,1,6981,3,0,943
4,18,2801,697,4591,1,23756,3,0,629
5,22,3590,723,20592,1,19527,3,0,0
4,25,3215,3435,1627,1,18379,3,0,640
1,4,1766,604,18351,1,11461,3,0,0
1,4,1866,1627,7485,1,12029,3,0,0
0,11,3855,684,71,1,26193,3,0,1009
1,9,492,1838,19637,1,3012,3,0,792
4,25,3086,2529,1791,1,27891,8,0,1009
4,10,2400,1679,3707,1,14426,3,0,640
2,3,270,2035,1530,1,31403,3,0,0
4,10,2628,3200,19445,1,15431,3,0,640
4,25,2914,632,1534,1,16981,3,0,0
1,9,607,3984,15530,1,3776,3,0,0
4,10,2294,1126,2600,1,28716,8,0,640
1,14,1335,3564,366,13,27887,4,0,0
1,19,1088,2350,7394,1,22074,3,0,880
4,18,2836,3050,19537,1,16657,3,0,0
4,10,2730,3778,3742,1,31009,8,0,0
1,15,1470,2502,15136,1,29221,3,0,552
1,14,1354,3706,569,1,28570,3,0,640
0,8,4152,2547,9908,1,21505,3,0,0
1,14,1284,2654,17286,1,31572,3,0,640
0,6,4217,524,17177,1,31254,3,0,0
1,9,424,318,4863,1,2546,3,0,596
1,4,2064,3724,10004,1,13036,3,0,640
5,23,3480,2469,9950,1,19212,3,0,0
4,10,2535,2586,2675,1,15016,3,0,880
1,9,577,3534,14473,1,3466,3,0,0
1,19,1063,1819,24656,1,6813,3,0,0
2,3,270,2035,1504,1,30985,3,0,1009
0,8,4028,181,19279,1,21135,3,0,880
1,14,1246,1881,15236,1,7832,3,0,0
1,14,1182,403,6126,1,7425,3,0,1350
1,4,2003,2963,13920,1,12760,3,0,1009
1,9,447,1084,10789,0,2693,3,0,1237
1,24,1663,1639,8902,1,10914,3,0,848
4,10,2744,3869,3217,1,15805,3,0,0
4,25,3126,2901,13446,1,28341,8,0,0
4,18,2806,1200,15062,1,16236,3,0,640
1,4,1955,2320,9371,1,12495,3,0,0
1,15,1395,596,15395,0,8565,3,0,1125
4,10,2175,552,21086,1,13548,3,0,910
5,22,3590,723,3935,1,22703,3,0,1562
1,14,1206,667,17677,1,7626,3,0,0
1,5,909,1668,9084,1,5612,3,0,1009
1,16,643,564,9227,0,3931,3,0,792
0,8,4026,177,6574,1,27824,4,0,0
4,25,2980,1462,2122,1,27749,8,0,0
1,4,1911,1888,13369,1,12312,3,0,0
4,10,2501,2290,3499,1,25785,3,0,0
2,13,225,2990,5144,1,32145,3,0,552
1,1,1586,1900,12749,1,27849,4,0,1125
4,25,3141,2935,2102,1,27856,8,0,640
0,8,4174,3084,20876,0,21587,3,0,1009
4,10,2681,3602,19396,1,15604,3,0,0
1,4,1888,1704,24597,1,26954,3,0,1009
1,9,477,1410,8446,1,2890,3,0,640
0,12,3936,1054,14201,1,20755,3,0,0
1,1,1609,2571,15766,1,10601,3,0,0
1,4,1861,1563,15821,1,11994,3,0,1059
2,13,149,422,12227,1,1131,3,0,0
1,15,1431,1425,7910,1,8880,3,0,0
2,26,400,2565,24185,1,27989,4,0,880
1,14,1246,1881,15233,1,7846,3,0,0
1,5,972,2974,10365,1,6190,3,0,640
1,4,1955,2320,9373,1,12497,3,0,0
4,10,2451,1985,16932,1,30282,3,0,880
4,25,3107,2697,2100,1,17802,3,0,0
5,22,3741,2867,4314,1,23498,3,0,618
4,18,2814,2057,18910,1,16343,3,0,640
4,18,2816,2133,19191,1,26890,3,0,0
4,25,3034,2011,2197,1,28499,8,0,0
2,13,149,422,5686,1,30649,3,0,0
1,4,1817,1045,7052,1,11737,3,0,0
4,25,3009,1765,13104,1,27774,8,0,0
5,22,3599,858,4125,1,19535,3,0,640
0,12,3944,1452,13711,1,20964,3,2,0
1,4,1919,1969,22331,1,23102,3,0,0
1,15,1504,3245,24222,1,26187,3,0,0
4,10,2169,525,3627,1,30533,3,0,847
2,13,149,422,12228,1,30657,3,0,0
1,9,590,3692,12646,1,3629,3,0,640
1,24,1684,2699,7693,1,32184,3,0,880
1,9,527,2679,20759,1,3159,3,0,0
4,10,2543,2655,20471,1,24079,3,0,0
1,4,1906,1844,7202,1,12260,3,0,0
1,4,1776,676,24120,1,25917,3,0,880
2,2,92,2081,1319,1,651,3,0,640
1,5,875,1021,11911,1,5362,3,0,0
4,10,2478,2175,18996,0,14782,3,0,640
2,13,193,2097,5658,1,1451,3,0,1009
1,1,1617,2752,1240,1,10652,3,0,0
1,19,1079,2065,23628,1,6878,3,0,596
1,14,1206,667,19604,1,31486,3,0,1350
1,5,928,2108,14535,1,29827,3,0,0
1,24,1701,3409,7667,1,11138,3,0,0
4,25,2899,434,1663,1,22233,3,0,0
1,15,1468,2299,5806,1,22726,3,0,0
1,14,1170,234,10964,1,7361,3,0,0
1,16,686,1296,6469,1,4077,3,0,1125
4,18,2808,1647,15058,1,16264,3,0,0
5,23,3424,512,21505,1,19063,3,0,0
1,1,1631,3525,984,1,10725,3,0,0
1,15,1420,1251,7846,1,8782,3,0,0
1,16,810,3331,13526,1,4570,3,0,640
1,4,1980,2616,18973,0,12624,3,0,0
5,17,3284,1116,13578,1,18634,3,0,0
1,1,1589,2042,1080,1,30973,8,0,880
1,15,1461,1967,11421,1,28511,3,0,596
1,5,864,800,17631,1,5185,3,0,1563
4,25,3243,3920,22555,1,23543,3,0,880
2,2,62,292,14000,1,31140,3,0,0
1,4,1983,2672,18933,1,12653,3,0,0
1,14,1204,634,6263,1,7534,3,0,0
0,8,4026,177,6926,1,28911,6,0,0
2,26,394,3399,8650,1,29113,3,0,596
4,10,2489,2234,22343,1,14811,3,0,1009
0,11,3855,684,53,1,20181,3,0,1350
1,16,769,2810,6513,1,4444,3,0,0
4,25,2980,1462,1852,1,17386,3,0,0
0,8,4122,1912,7944,1,25994,3,0,880
1,9,512,2181,15473,1,29128,3,0,932
1,9,559,3203,4984,1,3368,3,0,0
5,22,3544,72,4092,0,19388,3,0,640
4,10,2381,1587,16031,1,14287,3,0,1350
1,4,1812,1006,15989,1,30078,3,0,563
1,16,646,630,6426,0,3936,3,0,0
1,4,1928,2029,21632,1,23266,3,0,0
1,16,684,1219,6415,1,4067,3,0,880
1,16,650,685,6490,1,23098,3,0,0
4,25,2926,833,20338,1,17162,3,0,1149
1,16,634,449,20195,1,3903,3,0,0
4,25,3202,3638,24358,1,29706,8,0,0
4,18,2808,1647,4406,1,16254,3,0,0
5,22,3741,2867,4307,1,26440,3,0,880
1,5,976,2990,6661,1,26976,3,0,0
2,13,214,2618,12001,1,1627,3,0,0
2,13,250,3343,12034,1,1856,3,0,0
1,16,660,825,21205,1,3994,3,0,0
1,9,418,206,20903,1,2477,3,0,880
0,6,4217,524,119,1,26801,3,0,1070
1,14,1181,358,5738,1,7408,3,0,0
1,16,818,3769,10537,1,4721,3,0,0
5,22,3590,723,3940,1,19526,3,0,0
1,14,1206,667,17671,1,7602,3,0,640
4,10,2263,976,3472,1,13876,3,0,0
4,25,3030,1903,17779,1,17613,3,0,0
2,13,225,2990,5159,1,1680,3,0,1182
1,19,1009,314,23535,1,6556,3,0,640
1,15,1427,1364,14083,1,8831,3,0,924
1,15,1474,2563,320,1,27943,3,0,1541
1,16,698,1485,14485,1,4130,3,0,563
2,26,332,1662,23672,1,26527,3,0,570
4,25,2916,669,20915,1,25502,3,0,1351
1,4,1834,1363,7233,1,11839,3,0,538
1,4,1883,1685,11319,1,12141,3,0,1026
1,4,1966,2403,18441,1,12558,3,0,541
4,10,2268,992,24298,1,26410,3,0,576
1,16,818,3769,7342,1,4641,3,0,1061
1,4,1913,1912,20380,1,12327,3,0,1587
1,15,1428,1385,7798,1,8856,3,0,1431
1,15,1379,381,9423,1,8440,3,0,1525
1,14,1163,48,11134,1,7339,3,0,836
5,23,3506,3138,10076,1,28093,3,0,1059
2,2,93,2087,12434,1,687,3,0,964
4,10,2392,1646,21892,1,22937,3,0,326
4,10,2674,3580,3624,1,15569,3,0,1237
0,6,4217,524,21475,1,25568,3,0,1211
4,25,2916,669,1543,1,17011,3,0,566
0,11,3855,684,74,1,26178,3,0,617
1,15,1491,2986,165,1,9541,3,0,273
1,16,783,3199,24239,0,26156,3,0,1044
2,13,177,1256,15988,1,25834,3,0,1203
4,18,2823,2375,24025,1,25802,3,0,921
1,14,1206,667,14039,1,7541,3,0,615
4,25,2946,1128,13579,1,17304,3,0,1014
4,25,3111,2735,2270,1,17819,3,0,613
1,5,868,845,10244,1,5248,3,0,1571
4,10,2730,3778,24170,1,26049,3,0,1190
5,22,3571,486,4165,1,24708,3,0,1474
1,4,2093,3986,9216,1,13189,3,0,1521
1,19,1128,3558,8835,1,7218,3,0,1317
4,10,2397,1672,18004,1,14410,3,0,1530
2,2,107,3639,15216,1,773,3,0,1290
1,5,1007,3993,23391,1,25161,3,0,352
2,13,149,422,14202,1,30755,3,0,814
1,4,1777,683,14891,0,11549,3,0,1353
2,13,232,3197,5084,1,1724,3,0,1616
0,6,4217,524,21029,1,22438,3,0,1471
2,13,214,2618,23191,1,25974,3,0,885
2,13,163,708,18979,1,24249,3,0,1211
1,16,630,425,13552,1,3892,3,0,1251
1,14,1245,1846,14305,1,7818,3,0,571
4,10,2548,2681,3493,1,15101,3,0,986
4,10,2257,967,3303,1,13803,3,0,855
1,19,1040,2637,7553,1,6704,3,0,1483
1,5,874,1020,9046,1,5319,3,0,1127
4,10,2386,1598,15591,1,14329,3,0,970
4,10,2119,108,2791,1,13304,3,0,1171
2,2,92,2081,1376,1,28843,3,0,555
0,8,4095,1398,15639,1,21330,3,0,951
2,13,151,429,5141,1,1170,3,0,811
2,13,165,750,5161,1,26706,3,0,940
1,1,1587,1934,12804,1,10409,3,0,621
1,14,1226,1115,14218,1,7717,3,0,581
4,18,2799,374,13807,1,16167,3,0,1471
4,25,2906,516,12178,1,16939,3,0,899
0,11,3855,684,70,1,20215,3,0,943
1,14,1231,1252,24461,1,29414,3,0,865
0,8,4136,2303,8057,1,21463,3,0,1398
4,10,2592,95,19732,0,15270,3,0,1634
1,4,1849,1511,18635,1,22881,3,0,921
1,15,1491,2986,220,1,30948,3,0,589
2,13,163,708,15953,1,1261,3,0,326
2,13,202,2411,18644,1,22412,3,0,577
4,10,2243,906,18234,1,13768,3,0,1522
0,8,4186,3286,7939,1,21619,3,0,971
5,17,3289,1259,24164,0,18645,3,0,558
1,15,1448,1771,21849,1,22277,3,0,987
1,5,868,845,10245,1,5249,3,0,1034
1,5,985,3505,10211,1,6314,3,0,572
4,10,2596,2984,2428,1,15278,3,0,1083
0,11,3883,2224,17243,1,29630,3,0,976
4,25,2916,669,1556,1,28012,3,0,1610
4,10,2386,1598,3506,1,14302,3,0,275
1,9,452,848,312,1,27628,3,0,539
2,13,212,2542,5575,1,1586,3,0,534
5,23,3462,1960,10121,1,19171,3,0,640
1,14,1284,2654,10842,1,7980,3,0,1563
1,5,895,1497,22366,1,23183,3,0,1327
4,25,2916,669,1560,1,17033,3,0,955
1,15,1491,2986,17172,1,31318,3,0,595
1,15,1448,1771,23464,1,25262,3,0,858
1,5,854,453,612,1,29217,3,0,1179
1,5,868,845,10202,1,27052,3,0,814
1,5,853,407,18381,1,29964,3,0,863
1,14,1206,667,17176,1,31212,3,0,1215
0,11,3873,1720,20874,1,20441,3,0,549
2,13,149,422,12229,1,30639,3,0,1362
1,5,978,3118,12891,1,6253,3,0,183
2,13,135,28,20293,1,914,3,0,1111
2,13,149,422,5677,1,1098,3,0,587
5,23,3460,1869,6777,1,19167,3,0,1048
1,16,728,2121,23118,1,22798,3,0,1521
4,10,2397,1672,3767,1,24341,3,0,1467
2,13,166,823,18819,1,1328,3,0,1000
1,14,1245,1846,14304,1,7817,3,0,584
2,21,127,2543,5222,1,876,3,0,1362
1,15,1462,2000,14097,1,9167,3,0,963
4,25,2886,294,14828,1,30188,3,0,1460
4,18,2822,2369,4647,1,16425,3,0,1482
4,25,2974,1377,23377,1,23387,3,0,1426
4,18,2849,3723,21282,1,16720,3,0,1415
4,25,2944,1114,13775,1,17269,3,0,957
1,24,1701,3409,23923,1,24638,3,0,1321
5,22,3780,3617,12304,1,20007,3,0,1120
1,16,654,727,16463,1,23758,3,0,1226
1,9,608,4020,8582,1,3788,3,0,1114
1,15,1474,2563,813,1,29258,3,0,532
1,15,1481,2668,15246,1,9375,3,0,591
1,15,1433,1510,11470,1,8891,3,0,1106
4,25,2944,1114,13765,1,17220,3,0,1097
1,1,1545,218,1039,1,10140,3,0,1141
5,22,3569,481,4013,1,19473,3,0,524
1,4,1976,2538,16679,1,12608,3,0,568
2,13,163,708,18960,1,1263,3,0,1641
1,9,575,3600,19362,1,3442,3,0,1201
0,12,3924,363,7159,1,20662,3,0,583
1,4,1867,1630,16632,1,12034,3,0,836
4,25,3199,3556,19880,1,18220,3,0,812
5,22,3662,1496,3969,1,19661,3,0,836
1,19,1107,3361,21891,1,7116,3,0,1426
2,2,92,2081,17342,1,31750,3,0,1594
2,13,164,732,18763,1,1279,3,0,806
2,2,100,2631,18639,1,743,3,0,1138
1,5,983,3220,8914,1,6286,3,0,1596
4,18,2798,366,4594,1,29474,3,0,864
5,22,3732,2717,4205,1,19803,3,0,50
5,23,3407,4041,11048,1,28963,3,0,1317
4,10,2163,487,2746,1,13492,3,0,1037
0,8,4167,2843,8027,1,21564,3,0,938
1,4,1761,553,6958,1,11429,3,0,197
1,9,587,3322,9838,1,3613,3,0,1127
1,19,1114,3096,7369,1,7130,3,0,1574
1,4,1753,494,6949,1,11387,3,0,910
2,2,92,2081,1342,1,525,3,0,1581
1,5,900,1556,10181,1,5548,3,0,927
5,22,3711,2413,20322,1,19737,3,0,1302
2,2,92,2081,1400,1,27684,3,0,573
4,7,2791,3357,9160,1,28394,3,0,1502
1,4,1913,1912,21504,1,12329,3,0,870
4,10,2521,2506,19189,1,14964,3,0,1372
4,10,2221,792,13692,1,13705,3,0,764
5,22,3697,2287,15937,1,19714,3,0,1125
1,5,887,1421,15922,1,5441,3,0,0
1,4,2030,3272,21009,1,12890,3,0,969
1,1,1601,2332,1221,1,10568,3,0,385
2,2,92,2081,1332,1,515,3,0,816
1,1,1603,2497,23814,1,24763,3,0,991
4,18,2820,2219,15079,1,16409,3,0,1169
1,4,1840,1437,15405,1,11869,3,0,792
1,4,1816,1037,14407,1,11732,3,0,1182
1,16,619,269,6485,1,3841,3,0,1491
2,20,24,586,19370,1,186,3,0,834
5,17,3364,2970,14559,0,28313,3,0,958
1,5,976,2990,6649,1,6227,3,0,563
2,2,114,3859,14957,1,824,3,0,781
1,5,927,2100,15973,1,5869,3,0,1055
1,4,1857,1533,19780,1,11971,3,0,1437
